Time;Perf_Time;Action
14:04:16;1816942.742366201;I
14:04:17;1816943.112754328;SPACE
14:04:17;1816943.234370612;w
14:04:17;1816943.358028784;a
14:04:17;1816943.468987791;s
14:04:17;1816943.60849414;SPACE
14:04:17;1816943.936831742;t
14:04:18;1816944.093793661;h
14:04:18;1816944.280634623;i
14:04:18;1816944.489220531;n
14:04:18;1816944.594964074;g
14:04:18;1816944.866881167;BACK
14:04:19;1816945.035567074;k
14:04:19;1816945.221765878;i
14:04:19;1816945.429289654;n
14:04:19;1816945.646030433;g
14:04:19;1816945.839645885;SPACE
14:04:20;1816946.160523912;a
14:04:20;1816946.53918308;o
14:04:20;1816946.791668744;u
14:04:21;1816947.047919847;BACK
14:04:21;1816947.205651399;BACK
14:04:21;1816947.681584539;b
14:04:21;1816947.902613013;o
14:04:22;1816948.113210798;u
14:04:22;1816948.223385284;t
