Time;Perf_Time;Action
15:01:47;841.0301865;I'm going on a trip to Croatia with th boys.  yeah.\nWell, I'm sorry I didn't catch it. I just was so caught up in trying to capture my own imagination that I forgot to take a look
15:01:47;841.0886166;BACK
15:01:47;841.4787547;BACK
15:01:47;841.7250451;BACK
15:01:47;841.781624;BACK
15:01:48;841.9548356;BACK
15:01:48;842.0001258;BACK
15:01:48;842.159912;BACK
15:01:48;842.2307684;BACK
15:01:49;843.1676538;BACK
15:01:49;843.207363;BACK
15:01:49;843.662458;BACK
15:01:49;843.709293;BACK
15:01:50;843.9157968;BACK
15:01:50;843.9604125;BACK
15:01:50;844.1599654;BACK
15:01:50;844.3403607;BACK
15:01:50;844.4806886;BACK
15:01:50;844.7298191;BACK
15:01:53;847.8494206;BACK
15:01:54;848.3133142;BACK
15:01:54;848.3796142;BACK
15:01:54;848.5724839;BACK
15:01:54;848.6137991;BACK
15:01:54;848.8075596;BACK
15:01:54;848.8409407;BACK
15:01:55;849.0246114;BACK
15:01:55;849.0836591;BACK
15:01:55;849.2260692;BACK
15:01:55;849.2732409;BACK
15:01:55;849.4265514;BACK
15:01:55;849.4603019;BACK
15:01:55;849.602831;BACK
15:01:55;849.6420381;BACK
15:01:55;849.768904;BACK
15:01:55;849.8088449;BACK
15:01:56;849.9140407;BACK
15:01:56;849.9514932;BACK
15:01:56;850.0493533;BACK
15:01:56;850.0937388;BACK
15:01:56;850.171938;BACK
15:01:56;850.1951479;BACK
15:01:56;850.2994516;BACK
15:01:56;850.3187561;BACK
15:01:56;850.4234574;BACK
15:01:56;850.4496851;BACK
15:01:56;850.5431224;BACK
15:01:56;850.555304;BACK
15:01:56;850.6699175;BACK
15:01:56;850.692711;BACK
15:01:56;850.7780683;BACK
15:01:56;850.796137;BACK
15:01:57;850.9095819;BACK
15:01:57;850.9635768;BACK
15:01:57;851.0162006;BACK
15:01:57;851.0415484;BACK
15:01:57;851.1395851;BACK
15:01:57;851.1520237;BACK
15:01:58;852.2699598;BACK
15:01:59;853.1149133;BACK
15:02:57;911.161502; at the gym. \n\nDude I know that dude is the shit. \n\n(Hands over mouth, pretending to choke up)\n\nI'm in for an amazing workout. \n\nOkay, I know 
15:02:57;911.6327618;BACK
15:02:57;911.6606525;BACK
15:02:57;911.8787266;BACK
15:02:57;911.8969267;BACK
15:02:58;912.129269;BACK
15:02:58;912.1884732;BACK
15:02:59;912.9227526;BACK
15:02:59;913.4923599;BACK
15:02:59;913.652482;BACK
15:02:59;913.7925279;BACK
15:03:00;914.6619656;W
15:03:00;914.7537666;e
15:03:01;914.946411;SPACE
15:03:01;915.1317679;a
15:03:01;915.3586637;r
15:03:01;915.583626;e
15:03:01;915.7407885;SPACE
15:03:02;916.226474;g
15:03:02;916.362842;o
15:03:02;916.5365348;i
15:03:02;916.7466195;n
15:03:02;916.8642667;g
15:03:03;917.098576;SPACE
15:03:03;917.8362649;t
15:03:03;917.8631699;o
15:03:04;918.1040066;SPACE
15:03:04;918.2326158;d
15:03:04;918.4388643;r
15:03:04;918.5700798;i
15:03:04;918.7554281;n
15:03:05;918.9412378;j
15:03:05;919.1744932;k
15:03:05;919.1871799;SPACE
15:03:05;919.3485424;a
15:03:06;920.3310903; lot
15:03:06;920.3391246;SPACE
15:03:07;921.3500293;BACK
15:03:07;921.3639618;.
15:03:07;921.3883917;SPACE
