Time;Perf_Time;Action
09:38:59;2233025.960416233;H
09:39:00;2233026.095430627;e
09:39:00;2233026.32719454;y
09:39:00;2233026.426396056;SPACE
09:39:00;2233026.854288771;C
09:39:01;2233027.005715687;h
09:39:01;2233027.106233342;a
09:39:01;2233027.350831418;r
09:39:01;2233027.430823829;l
09:39:01;2233027.63198028;i
09:39:01;2233027.724136278;e
09:39:02;2233028.669008552;,
09:39:02;2233028.779805763;SPACE
09:39:04;2233030.795652571;BACK
09:39:05;2233031.271779955; My warmest congratulations on your birthday! I hope you can enjoy your retirement as you have always imagined. Stay as you are! I look forward to seeing you again as soon as possible!
09:39:07;2233033.281829779;
09:39:16;2233042.311297989;BACK
09:39:18;2233044.264664468;BACK
09:39:20;2233046.269813996;
09:39:33;2233059.859279557;" !"""
09:39:46;2233072.60569641;BACK
09:39:46;2233072.761282566;BACK
09:39:47;2233073.579492635;BACK
09:39:48;2233074.366550767;SPACE
09:39:50;2233076.372877051;BACK
09:39:55;2233081.443237533;" , and have some fun while you're at it!"""
09:40:08;2233094.92367022;.
09:40:09;2233095.051340434;SPACE
09:40:11;2233097.058141356;BACK
09:40:13;2233099.497293856;SPACE
09:40:14;2233100.109084403;S
09:40:14;2233100.248192213;t
09:40:14;2233100.380246969;a
09:40:14;2233100.635002622;y
09:40:14;2233100.780054026;r
09:40:14;2233100.812474743;SPACE
09:40:14;2233100.967624761;a
09:40:15;2233101.26130814;s
09:40:15;2233101.400706753;SPACE
09:40:15;2233101.921180689;y
09:40:16;2233102.098066452;o
09:40:16;2233102.279912374;u
09:40:16;2233102.651172449;SPACE
09:40:17;2233103.146408872;a
09:40:17;2233103.398233677;r
09:40:18;2233104.065299584;e
09:40:20;2233106.072133162;
09:40:39;2233125.519378528;!
09:40:39;2233125.679300923;SPACE
09:40:40;2233126.199913834;I
09:40:40;2233126.442796456;c
09:40:40;2233126.583405888;h
09:40:40;2233126.975247772;BACK
09:40:41;2233127.125110899;BACK
09:40:41;2233127.370226448;SPACE
09:40:41;2233127.741928068;l
09:40:41;2233127.920329292;o
09:40:42;2233128.386056562;o
09:40:42;2233128.637199683;k
09:40:44;2233130.644638633;
09:40:46;2233132.496368258;SPACE
09:40:47;2233133.119966758;f
09:40:47;2233133.265038577;o
09:40:47;2233133.406186249;r
09:40:47;2233133.7550628;w
09:40:47;2233133.936034282;a
09:40:48;2233134.178004288;r
09:40:48;2233134.412307892;d
09:40:49;2233135.532892791;SPACE
09:40:49;2233135.942397247;r
09:40:50;2233136.385364433;o
09:40:50;2233136.759041204;BACK
09:40:50;2233136.890164293;BACK
09:40:50;2233136.996330129;t
09:40:51;2233137.133177438;o
09:40:51;2233137.900245903;SPACE
09:40:52;2233138.304088275;s
09:40:52;2233138.532619878;e
09:40:52;2233138.658384388;e
09:40:52;2233138.979211059;S
09:40:53;2233139.02206124;SPACE
09:40:53;2233139.160506949;y
09:40:53;2233139.298598601;o
09:40:53;2233139.514534006;u
09:40:55;2233141.522124119;
09:41:00;2233146.456924494; soon Charlie, It's so nice to see you again!
