Time;Perf_Time;Action
08:39:20;2315846.992786899;T
08:39:21;2315847.218455161;w
08:39:21;2315847.44151838;o
08:39:21;2315847.839000642;SPACE
08:39:22;2315848.44896969;o
08:39:22;2315848.545267836;d
08:39:22;2315848.716167196;f
08:39:22;2315848.720515067;SPACE
08:39:22;2315848.916900348;m
08:39:22;2315848.992818609;z
08:39:23;2315849.614621283;BACK
08:39:23;2315849.898036714;y
08:39:24;2315850.122444823;SPACE
08:39:26;2315852.02617485;f
08:39:26;2315852.621509668;r
08:39:26;2315852.846516169;i
08:39:26;2315852.94212748;e
08:39:27;2315853.056355327;n
08:39:27;2315853.177513948;s
08:39:27;2315853.371355418;a
08:39:27;2315853.525642767;d
08:39:27;2315853.529999053;SPACE
08:39:28;2315854.190086092;a
08:39:28;2315854.305372328;n
08:39:28;2315854.449419989;d
08:39:28;2315854.595826449;SPACE
08:39:28;2315854.97081081;i
08:39:29;2315855.207552023;I
08:39:29;2315855.21187091;SPACE
08:39:29;2315855.771792754;w
08:39:30;2315856.045276905;e
08:39:30;2315856.271055451;r
08:39:30;2315856.465524125;e
08:39:30;2315856.576797775;SPACE
08:39:30;2315856.891725208;p
08:39:31;2315857.1190686;l
08:39:31;2315857.226109786;a
08:39:31;2315857.521348197;n
08:39:32;2315858.33214415;i
08:39:32;2315858.56742975;n
08:39:32;2315858.728320716;g
08:39:33;2315859.434351894;n
08:39:33;2315859.43864397;SPACE
08:39:48;2315874.445833817;on getting together on a Saturday night. 
08:39:49;2315875.151831398;T
08:39:49;2315875.269230123;o
08:39:50;2315876.132123305;SPACE
08:39:59;2315885.652604523;d
08:39:59;2315885.850011178;e
08:39:59;2315885.963937363;t
08:40:00;2315886.120780693;e
08:40:00;2315886.295132317;r
08:40:00;2315886.366472095;m
08:40:00;2315886.551566896;i
08:40:00;2315886.723543706;n
08:40:00;2315886.929884113;e
08:40:00;2315886.934428702;SPACE
08:40:01;2315887.388258791;t
08:40:01;2315887.674391056;h
08:40:01;2315887.78004269;e
08:40:02;2315888.037295304;SPACE
08:40:02;2315888.608244832;d
08:40:02;2315888.773403227;e
08:40:02;2315888.993186524;s
08:40:03;2315889.128858605;t
08:40:03;2315889.372423776;i
08:40:03;2315889.571971732;n
08:40:03;2315889.803982435;a
08:40:05;2315891.314763051;t
08:40:05;2315891.56698233;i
08:40:05;2315891.742388815;o
08:40:05;2315891.917835018;n
08:40:06;2315892.132459798;SPACE
08:40:06;2315892.91036926;o
08:40:06;2315893.00223737;f
08:40:07;2315893.173570645;SPACE
08:40:07;2315893.533330532;o
08:40:07;2315893.781734748;u
08:40:07;2315893.940091236;r
08:40:08;2315894.053847011;SPACE
08:40:08;2315894.454385792;n
08:40:08;2315894.541815433;e
08:40:09;2315895.380684293;x
08:40:09;2315895.486429801;t
08:40:09;2315895.720668942;SPACE
08:40:10;2315896.12347941;t
08:40:11;2315897.221375104;r
08:40:11;2315897.789836311;i
08:40:12;2315898.009986438;p
08:40:13;2315899.009880839;SPACE
08:40:28;2315914.628140845;we had to figure out what to drink.\n\nThe only option w
08:40:29;2315915.036017649;BACK
08:40:29;2315915.067542628;BACK
08:40:29;2315915.101311214;BACK
08:40:29;2315915.130290591;BACK
08:40:29;2315915.169261418;BACK
08:40:29;2315915.198372202;BACK
08:40:29;2315915.238246172;BACK
08:40:29;2315915.267222394;BACK
08:40:29;2315915.307447714;BACK
08:40:29;2315915.339390707;BACK
08:40:29;2315915.402026511;BACK
08:40:29;2315915.653198213;BACK
08:40:30;2315916.069019533;BACK
08:40:30;2315916.113065575;BACK
08:40:30;2315916.196587983;BACK
08:40:30;2315916.217754824;BACK
08:40:30;2315916.265577205;BACK
08:40:30;2315916.287801308;BACK
08:40:30;2315916.332287126;BACK
08:40:30;2315916.561484432;BACK
08:40:30;2315916.963546161;BACK
08:40:30;2315916.992794623;BACK
08:40:31;2315917.026504168;BACK
08:40:31;2315917.058410351;BACK
08:40:31;2315917.103646545;BACK
08:40:31;2315917.137571584;BACK
08:40:31;2315917.169571753;BACK
08:40:31;2315917.20817446;BACK
08:40:31;2315917.237218349;BACK
08:40:31;2315917.266129528;BACK
08:40:31;2315917.345024059;BACK
08:40:31;2315917.607792564;BACK
08:40:32;2315918.065603582;BACK
08:40:32;2315918.492949717;BACK
08:40:32;2315918.503213948;BACK
08:40:32;2315918.553776798;BACK
08:40:32;2315918.565485738;BACK
08:40:32;2315918.602197069;BACK
08:40:32;2315918.642590614;BACK
08:40:32;2315918.829336801;BACK
08:40:32;2315918.989187068;BACK
08:40:33;2315919.170448591;BACK
08:40:34;2315920.016425502;.
08:40:34;2315920.35830852;SPACE
08:40:44;2315930.479123182;W
08:40:44;2315930.65219217;e
08:40:44;2315930.795828632;SPACE
08:40:44;2315930.980375817;c
08:40:45;2315931.11067148;h
08:40:45;2315931.368827502;o
08:40:45;2315931.534109561;o
08:40:45;2315931.62241344;s
08:40:45;2315931.824890521;e
08:40:45;2315931.955041504;SPACE
08:40:47;2315933.209438243;s
08:40:47;2315933.450711835;o
08:40:47;2315933.984416602;BACK
08:40:48;2315934.150614842;BACK
08:40:48;2315934.769804794;c
08:40:49;2315935.030065089;r
08:40:49;2315935.245743778;o
08:40:49;2315935.878574963;a
08:40:50;2315936.140979756;t
08:40:50;2315936.330576098;i
08:40:51;2315937.102028606;a
08:40:51;2315937.30069129;SPACE
08:40:52;2315938.078369675;s
08:40:52;2315938.393396823;i
08:40:52;2315938.665674764;n
08:40:52;2315938.989891906;c
08:40:53;2315939.106935355;e
08:40:53;2315939.209582876;SPACE
08:40:53;2315939.42211656;i
08:40:53;2315939.586157233;t
08:40:53;2315939.704928259;SPACE
08:40:53;2315939.885284075;h
08:40:53;2315939.949287622;a
08:40:54;2315940.135822003;s
08:40:54;2315940.218421491;SPACE
08:40:54;2315940.588171317;a
08:40:54;2315940.76900294;SPACE
08:40:54;2315940.975819434;b
08:40:55;2315941.096240436;e
08:40:55;2315941.307904769;a
08:40:55;2315941.37861065;c
08:40:55;2315941.556253635;h
08:40:56;2315942.66450456;SPACE
08:41:02;2315948.557167077;good restaurant
08:41:02;2315948.969141102;BACK
08:41:02;2315948.999930483;BACK
08:41:03;2315949.032984188;BACK
08:41:03;2315949.067015486;BACK
08:41:03;2315949.092399324;BACK
08:41:03;2315949.135296311;BACK
08:41:03;2315949.165709468;BACK
08:41:03;2315949.196029749;BACK
08:41:03;2315949.377944774;BACK
08:41:03;2315949.586807769;BACK
08:41:03;2315949.770021217;BACK
08:41:03;2315949.938562167;BACK
08:41:04;2315950.090010196;BACK
08:41:04;2315950.244449399;BACK
08:41:04;2315950.405242366;BACK
08:41:04;2315950.637460422;a
08:41:04;2315950.807207433;n
08:41:04;2315950.881231114;s
08:41:05;2315951.050241477;d
08:41:05;2315951.055503511;SPACE
08:41:19;2315965.327619619;is fairly inexpensive. Our destination was Venice. So we se
08:41:19;2315965.722310006;BACK
08:41:19;2315965.75206639;BACK
08:41:19;2315965.782793223;BACK
08:41:19;2315965.821768549;BACK
08:41:19;2315965.854624594;BACK
08:41:19;2315965.894329889;BACK
08:41:19;2315965.926322165;BACK
08:41:19;2315965.953330748;BACK
08:41:20;2315966.011707447;BACK
08:41:20;2315966.063701088;BACK
08:41:20;2315966.170938325;BACK
08:41:20;2315966.506201413;BACK
08:41:20;2315966.663989709;BACK
08:41:21;2315967.067819672;BACK
08:41:21;2315967.097090166;BACK
08:41:21;2315967.126103045;BACK
08:41:21;2315967.159282066;BACK
08:41:21;2315967.193273079;BACK
08:41:21;2315967.229347478;BACK
08:41:21;2315967.270073435;BACK
08:41:21;2315967.455538174;BACK
08:41:21;2315967.617293686;BACK
08:41:21;2315967.776605175;BACK
08:41:21;2315967.923165761;BACK
08:41:22;2315968.089781845;BACK
08:41:22;2315968.247588051;BACK
08:41:22;2315968.397588616;BACK
08:41:41;2315987.426651366;W
08:41:41;2315987.619330306;e
08:41:42;2315988.044632445;BACK
08:41:42;2315988.232458543;BACK
08:41:50;2315996.106660953;W
08:41:50;2315996.286579606;e
08:41:50;2315996.437757929;SPACE
08:41:52;2315998.330149885;s
08:41:52;2315998.443699198;p
08:41:52;2315998.5882623;e
08:41:52;2315998.705065801;n
08:41:52;2315998.889870954;t
08:41:53;2315999.045916321;SPACE
08:41:54;2316000.017901464;t
08:41:54;2316000.206823364;h
08:41:54;2316000.276089618;e
08:41:54;2316000.463685791;SPACE
08:41:54;2316000.90370488;i
08:41:55;2316001.206113854;BACK
08:41:55;2316001.430890763;e
08:41:55;2316001.504317897;n
08:41:55;2316001.657152655;t
08:41:55;2316001.82280359;i
